filename,duration,transcription
bellingcat-tool/amazonfinds/media/7200581137289481518.mp4,33," I find myself in a shit position The man that I love sat me down last night And he told me that it's over, done decision And I don't wanna feel how my heart is ripping Back, I don't wanna feel so I stick to sipping And I'm out on the town with a simple mission In my little black dress and this shit a sin Just a heart broke, bitch, high heels, six inch In the back of the night closet, bitch, champagne I don't trust any of these bitches I'm with In the back of the taxi, sipping cocaine Drunk girls, drunk texts, drunk tears, drunk sex I was looking for a man who was on the same page Back to the in-depth, I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page I'm a man who's on the same page"
bellingcat-tool/amazonfinds/media/7328056308362431750.mp4,10, Let's make my coffee.
bellingcat-tool/amazonfinds/media/7126046431638555947.mp4,9," How much did Apple offer you? Well, I got five different offers from five different major tech companies totaling at around 20 million dollars, but I declined them all because I know my"
bellingcat-tool/amazonfinds/media/7197275736749739307.mp4,27," The minister, the food, and theCongregation... AMOR! He is hiding too. Look! He is WITH me so that I can observe him again."
bellingcat-tool/amazonfinds/media/7192359515453394218.mp4,21," So this is love, so this is love So this is what makes life right"
bellingcat-tool/amazonfinds/media/7217562174590324010.mp4,53, Thanks for watching!
bellingcat-tool/amazonfinds/media/7266675566005308690.mp4,0, I just wanna rewind I haven't seen you in a long time You got me feeling so lonely Even when you come through I can tell that it isn't you So baby bring it in closely Hate the way I love you but you're so sweet I always find a way to say the wrong things I wish that we were laying in the same sheets But lately you've been acting like you hardy comfy So baby watch us as we go Baby come on So baby watch us as we go Baby come on So baby watch us as we go Baby come on So baby watch us as we go I just wanna rewind I haven't seen you in a long time You got me feeling so lonely Even when you come through I can tell that it isn't you So baby bring it in closely Hate the way I love you but you're so sweet I always find a way to say the wrong things
bellingcat-tool/amazonfinds/media/7188456944095563050.mp4,15, Quiero comerte yo todos los días Me enamorabas con lo que desías Tenerte de me vue es mi fantasia Debe
bellingcat-tool/amazonfinds/media/7056870566275419438.mp4,30," I bought it so you don't have to, part 31. Okay, so my girl Alyssa sent me this video with 300,000 likes of this tabletop vacuum, so naturally I bought one. Because it was so cheap, I fully expected this thing to be kind of crappy, but it worked really well. You could use it for the hairs around the sink after your hubby shaves, maybe for eraser shavings in a classroom, or leftover powder on your makeup desk. It's easy to empty out and even came with a cleaning brush. It also doubles as a wireless charging dock. Random, yet useful."
bellingcat-tool/amazonfinds/media/7029637729516309765.mp4,30," This first one makes me so happy, there's nothing worse than having to handle a toilet seat with your bare hands. So I bought this pack of four pastel toilet seat lifters that allow you to lift or lower the toilet seat without getting bacteria directly on your hands. Next, I have scrubbed and scrubbed and scrubbed our tile in our shower to make it look bright again, but even though it's clean, it never returned to its original white shade. I decided to pick up one of these recoloring grout pins, and it has completely transformed our shower. It literally looks brand new. And lastly, our set of silicone hair drain stoppers have ridges around the exterior of the ring to catch any shedding hair before it washes."
